timestamp,name,number_raw,number_int
2025-04-02 04:25:25,Auras,"319,860",319860
2025-04-02 04:25:29,Finn MacCool,"241,289",241289
2025-04-02 04:25:32,KOPCAP,"236,219",236219
2025-04-02 04:25:32,K.B-,"231,540",231540
2025-04-02 04:25:32,Conway Twitty,"223,367",223367
2025-04-02 04:25:32,Ibra,"221,041",221041
2025-04-02 04:25:33,Anculas,"215,395",215395
2025-04-02 04:25:36,Sonore,"207,502",207502
2025-04-02 04:25:36,Roztaznozka,"203,240",203240
2025-04-02 04:25:38,Wild Billy,"180,971",180971
2025-04-02 04:25:38,¥ adidi,"178,458",178458
2025-04-02 04:25:40,Budd Dwyer,"148,030",148030
2025-04-02 04:25:40,Grizwald Beergut,"143,092",143092
2025-04-02 04:25:43,Torlan,"128,235",128235
2025-04-02 04:25:47,Thomas Keller,"94,386",94386
2025-04-02 04:25:47,Draggok,"88,913",88913
2025-04-02 04:25:50,Rok'raat,"76,964",76964
2025-04-02 04:25:50,dat niko,"69,156",69156
2025-04-02 04:25:51,Yeahboy,"62,964",62964
2025-04-02 04:25:51,Konvict,"60,790",60790
2025-04-02 04:25:51,Jormangundr,"60,302",60302
2025-04-02 04:25:58,George A Custer,"32,987",32987
2025-04-02 04:26:00,Mr Greeen,"27,296",27296
2025-04-02 04:26:00,Yelllow Beard,"22,702",22702
2025-04-02 04:26:04,Farfara,"14,242",14242
2025-04-02 08:25:15,Ladock,"5,229,375",5229375
2025-04-02 08:25:15,Sisa's boy,"2,249,233",2249233
2025-04-02 08:25:15,Edo,"2,169,721",2169721
2025-04-02 08:25:15,they,"1,918,171",1918171
2025-04-02 08:25:15,Bin Laggin-,"1,468,141",1468141
2025-04-02 08:25:15,Crittrain,"1,435,818",1435818
2025-04-02 08:25:15,Balthezar,"1,321,756",1321756
2025-04-02 08:25:18,Sir Kiran,"1,270,666",1270666
2025-04-02 08:25:18,Rileyyy,"1,159,482",1159482
2025-04-02 08:25:18,Tortuga,"1,140,387",1140387
2025-04-02 08:25:18,Xerad,"1,105,986",1105986
2025-04-02 08:25:18,Chios,"938,361",938361
2025-04-02 08:25:18,Khaj.ja $,"69,416",69416
2025-04-02 08:25:20,Manifest-,"806,308",806308
2025-04-02 08:25:20,Spanky McGee,"778,804",778804
2025-04-02 08:25:20,Bahlan Sarrola,"754,602",754602
2025-04-02 08:25:20,Epikur,"746,277",746277
2025-04-02 08:25:20,Faye Webster,"726,256",726256
2025-04-02 08:25:20,Elexis,"694,565",694565
2025-04-02 08:25:21,Frelik Cabracan,"687,073",687073
2025-04-02 08:25:21,PaPaTaRaKaN,"685,884",685884
2025-04-02 08:25:21,Mutilate,"681,390",681390
2025-04-02 08:25:21,Suicidal Monkey,"642,909",642909
2025-04-02 08:25:24,Finn MacCool,"596,834",596834
2025-04-02 08:25:24,Mister Id,981574,981574
2025-04-02 08:25:24,Grogmar,"560,833",560833
2025-04-02 08:25:25,Chilly.X,"399,401",399401
2025-04-02 08:25:25,K.B-,"389,300",389300
2025-04-02 08:25:25,RustySheriff,"382,695",382695
2025-04-02 08:25:28,Frank Hunt,"368,239",368239
2025-04-02 08:25:28,Pyeak,"357,858",357858
2025-04-02 08:25:28,Rote Kampflieger,"352,671",352671
2025-04-02 08:25:28,Moita,"343,967",343967
2025-04-02 08:25:28,Toolman,"302,453",302453
2025-04-02 08:25:29,Roztaznozka,"277,032",277032
2025-04-02 08:25:32,FishDogg,"266,466",266466
2025-04-02 08:25:32,BuBu,"263,164",263164
2025-04-02 08:25:32,Anculas,"258,243",258243
2025-04-02 08:25:32,Savatage,"245,006",245006
2025-04-02 08:25:34,KOPCAP,"240,367",240367
2025-04-02 08:25:34,Corvin.,"235,520",235520
2025-04-02 08:25:34,Budd Dwyer,"217,872",217872
2025-04-02 08:25:36,| Dated Your Mom,"216,964",216964
2025-04-02 08:25:38,Wyn,"188,150",188150
2025-04-02 08:25:38,Kaiku,"187,188",187188
2025-04-02 08:25:38,Khalifa Wildrose,"186,595",186595
2025-04-02 08:25:42,XK TpyDoBuk,"153,430",153430
2025-04-02 08:25:43,Zasranka,"128,318",128318
2025-04-02 08:25:46,Sir olo,"123,433",123433
2025-04-02 08:25:47,Mia Jul,"111,999",111999
2025-04-02 08:25:47,A Wild Animal,"108,157",108157
2025-04-02 08:25:50,PlayerWellKnown,"99,822",99822
2025-04-02 08:25:51,Xu'rek,"65,950",65950
2025-04-02 08:25:51,Im Red IRL,"65,750",65750
2025-04-02 08:25:54,XBOCT,"59,027",59027
2025-04-02 08:25:54,Bearded.,"58,758",58758
2025-04-02 08:25:58,BRfighter,"43,661",43661
2025-04-02 08:26:02,Valo,"28,158",28158
2025-04-02 08:26:02,| Luke |,"26,500",26500
2025-04-02 08:26:04,Valshares,"17,040",17040
2025-04-02 12:25:15,Ladock,"5,447,011",5447011
2025-04-02 12:25:15,Sisa's boy,"2,360,328",2360328
2025-04-02 12:25:15,they,"2,340,989",2340989
2025-04-02 12:25:15,Edo,"2,212,814",2212814
2025-04-02 12:25:15,Sir Kiran,"1,720,085",1720085
2025-04-02 12:25:18,Xerad,"1,204,363",1204363
2025-04-02 12:25:18,Chios,"1,061,532",1061532
2025-04-02 12:25:18,Malleah,"954,034",954034
2025-04-02 12:25:20,Grom-,"837,266",837266
2025-04-02 12:25:20,Suicidal Monkey,"809,397",809397
2025-04-02 12:25:20,Bapeth,"785,261",785261
2025-04-02 12:25:20,Captain Comp,"784,968",784968
2025-04-02 12:25:20,Epikur,"776,938",776938
2025-04-02 12:25:22,onacio,"750,661",750661
2025-04-02 12:25:22,icahn,"734,377",734377
2025-04-02 12:25:22,Finn MacCool,"709,643",709643
2025-04-02 12:25:22,BABA YUMRUKCU,"688,719",688719
2025-04-02 12:25:24,Ayasha,"683,239",683239
2025-04-02 12:25:24,Rintarov,"678,856",678856
2025-04-02 12:25:24,Chilly.X,"651,018",651018
2025-04-02 12:25:24,Vladimir,"580,144",580144
2025-04-02 12:25:24,Moita,"598,455",598455
2025-04-02 12:25:24,LostMary,"550,885",550885
2025-04-02 12:25:26,Oddeye,"514,355",514355
2025-04-02 12:25:26,RustySheriff,"496,879",496879
2025-04-02 12:25:26,Vesper Ebonsoul,"483,641",483641
2025-04-02 12:25:26,PewPewDaSnooSno0,"431,329",431329
2025-04-02 12:25:28,Passing Wind,"417,981",417981
2025-04-02 12:25:28,Jack-Sparrow,"405,612",405612
2025-04-02 12:25:28,BuBu,"403,125",403125
2025-04-02 12:25:28,Auras,"392,845",392845
2025-04-02 12:25:28,CooXaa,"382,858",382858
2025-04-02 12:25:28,Corvin.,"356,955",356955
2025-04-02 12:25:29,Supra,"335,617",335617
2025-04-02 12:25:29,Doctor Teeth,"325,455",325455
2025-04-02 12:25:29,Anculas,"322,856",322856
2025-04-02 12:25:29,Exostingg,"317,924",317924
2025-04-02 12:25:29,FishDogg,"306,998",306998
2025-04-02 12:25:29,Big Man IronArms,"295,051",295051
2025-04-02 12:25:32,Kaiku,"292,060",292060
2025-04-02 12:25:32,Savatage,"269,385",269385
2025-04-02 12:25:33,Mia Jul,"258,878",258878
2025-04-02 12:25:33,Veckna,"258,457",258457
2025-04-02 12:25:33,Smoke Light,"241,151",241151
2025-04-02 12:25:36,Budd Dwyer,"238,753",238753
2025-04-02 12:25:36,Wyn,"218,367",218367
2025-04-02 12:25:38,Thane Silverhand,"215,144",215144
2025-04-02 12:25:38,Deathroll,"209,202",209202
2025-04-02 12:25:41,Suicide Messiah,"194,570",194570
2025-04-02 12:25:41,Brozan,"192,424",192424
2025-04-02 12:25:41,Kektrocity,"188,412",188412
2025-04-02 12:25:41,Sir olo,"185,939",185939
2025-04-02 12:25:42,Jormangundr,"174,370",174370
2025-04-02 12:25:42,Kazmyr,"159,325",159325
2025-04-02 12:25:42,Queen Mab-,"156,521",156521
2025-04-02 12:25:43,Quvernon,"149,392",149392
2025-04-02 12:25:46,Samuel Kirk,"131,270",131270
2025-04-02 12:25:48,Captain Dread,"115,552",115552
2025-04-02 12:25:48,| Luke |,"112,280",112280
2025-04-02 12:25:51,Caul Shivers,"109,693",109693
2025-04-02 12:25:51,kipper,"106,845",106845
2025-04-02 12:25:51,ChronicHighAF,"103,650",103650
2025-04-02 12:25:52,Sadahar,"85,008",85008
2025-04-02 12:25:52,Sailish,"84,947",84947
2025-04-02 12:25:55,Khal Draki,"78,366",78366
2025-04-02 12:25:55,Queen Arya,"72,628",72628
2025-04-02 12:25:56,Yeahboy,"70,294",70294
2025-04-02 12:25:56,lvarTheBoneless,"64,766",64766
2025-04-02 12:26:00,Inbred Billy,"38,659",38659
2025-04-02 12:26:02,Ku'ula,"29,462",29462
2025-04-02 12:26:04,JohnnyLesh,"23,191",23191
2025-04-02 12:26:04,Sunnny,"22,271",22271
2025-04-02 12:26:06,Elendil,"21,451",21451
2025-04-02 12:26:06,Jacknabox,"20,536",20536
2025-04-02 12:26:09,Circles,"14,506",14506
2025-04-02 12:26:09,Vesper Grimwake,"13,731",13731
2025-04-02 12:26:09,Dolamaust,"12,391",12391
2025-04-02 12:26:09,Crab,"11,356",11356
2025-04-02 12:26:09,Jender,"10,950",10950
2025-04-02 12:59:28,Samuel Kirk,"159,070",159070
2025-04-02 12:59:30,XK TpyDoBuk,"153,629",153629
2025-04-02 12:59:34,Riolic,"118,391",118391
2025-04-02 12:59:39,Yeahboy,"78,581",78581
2025-04-02 12:59:39,Circles,"78,052",78052
2025-04-02 12:59:42,Inbred Billy,"70,487",70487
2025-04-02 12:59:46,MrMercy-Ish,"35,055",35055
2025-04-02 12:59:47,JohnnyLesh,"34,677",34677
2025-04-02 12:59:51,Sunnny,"22,547",22547
2025-04-02 14:36:57,they,"2,491,978",2491978
2025-04-02 14:36:57,Islander Aluvian,"1,920,347",1920347
2025-04-02 14:36:57,Fortunate,"1,424,985",1424985
2025-04-02 14:36:59,Grom-,"899,647",899647
2025-04-02 14:37:01,onacio,"895,291",895291
2025-04-02 14:37:01,Captain Comp,"823,082",823082
2025-04-02 14:37:01,Bapeth,"793,203",793203
2025-04-02 14:37:03,BABA YUMRUKCU,"698,961",698961
2025-04-02 14:37:06,Vladimir,"651,380",651380
2025-04-02 14:37:06,LostMary,"572,887",572887
2025-04-02 14:37:07,BuBu,"536,037",536037
2025-04-02 14:37:07,CooXaa,"462,989",462989
2025-04-02 14:37:14,KOPCAP,"279,397",279397
2025-04-02 14:37:16,Sir olo,"230,769",230769
2025-04-02 14:37:16,Deathroll,"220,010",220010
2025-04-02 19:41:22,Angelica Shy,"1,212,347",1212347
2025-04-02 19:41:22,onacio,"1,099,329",1099329
2025-04-02 19:41:22,Malleah,"1,088,299",1088299
2025-04-02 19:41:22,Faye Webster,"1,087,075",1087075
2025-04-02 19:41:22,Grom-,"1,086,010",1086010
2025-04-02 19:41:24,Ladock,"5,916,363",5916363
2025-04-02 19:41:24,they,"2,772,861",2772861
2025-04-02 19:41:24,Edo,"2,345,499",2345499
2025-04-02 19:41:24,Islander Aluvian,"2,221,622",2221622
2025-04-02 19:41:24,Sir Kiran,"1,767,870",1767870
2025-04-02 19:41:24,Fortunate,"1,596,614",1596614
2025-04-02 19:41:24,Entropy-,"1,408,155",1408155
2025-04-02 19:41:28,Zapp Longwood,"1,046,152",1046152
2025-04-02 19:41:28,Breee,"983,298",983298
2025-04-02 19:41:28,toge,"961,363",961363
2025-04-02 19:41:28,Suicidal Monkey,"960,116",960116
2025-04-02 19:41:28,Vanquish,"901,303",901303
2025-04-02 19:41:28,Bahlan Sarrola,"897,219",897219
2025-04-02 19:41:28,icahn,"881,660",881660
2025-04-02 19:41:28,Frelik Cabracan,"872,118",872118
2025-04-02 19:41:31,Epikur,"857,354",857354
2025-04-02 19:41:31,Captain Comp,"847,074",847074
2025-04-02 19:41:31,Mister Id $,"24,757",24757
2025-04-02 19:41:31,PaPaTaRaKaN,"743,322",743322
2025-04-02 19:41:31,a rage elemental,"737,736",737736
2025-04-02 19:41:32,BABA YUMRUKCU,"727,362",727362
2025-04-02 19:41:32,Eyes,"690,179",690179
2025-04-02 19:41:32,Jack-Sparrow,"598,482",598482
2025-04-02 19:41:36,PewPewDaSnooSnoo,"452,071",452071
2025-04-02 19:41:36,Passing Wind,"438,168",438168
2025-04-02 19:41:36,Shira,"414,712",414712
2025-04-02 19:41:36,Undead Magus,"408,971",408971
2025-04-02 19:41:39,Riolic,"353,869",353869
2025-04-02 19:41:39,Supra,"350,315",350315
2025-04-02 19:41:39,Kaiku,"331,684",331684
2025-04-02 19:41:40,Cumbia,"309,313",309313
2025-04-02 19:41:40,Big Man IronArms,"298,918",298918
2025-04-02 19:41:40,Smoke Light,"291,980",291980
2025-04-02 19:41:40,Danibro,"291,163",291163
2025-04-02 19:41:40,CAO,"288,738",288738
2025-04-02 19:41:43,KOPCAP,"279,503",279503
2025-04-02 19:41:43,Deano's Chapel,"277,638",277638
2025-04-02 19:41:44,Suicide Messiah,"260,318",260318
2025-04-02 19:41:44,AtomicBoom,"238,309",238309
2025-04-02 19:41:47,Ldfv,"218,168",218168
2025-04-02 19:41:48,Lupinho,"206,422",206422
2025-04-02 19:41:51,Kektrocity,"190,950",190950
2025-04-02 19:41:51,Queen Mab-,"188,677",188677
2025-04-02 19:41:51,Smo-ke,"179,924",179924
2025-04-02 19:41:51,Johanna,"171,020",171020
2025-04-02 19:41:52,Dead Lich,"152,131",152131
2025-04-02 19:41:52,Sadahar,"151,819",151819
2025-04-02 19:41:57,Rysn,"133,262",133262
2025-04-02 19:41:57,Turtlein,"128,955",128955
2025-04-02 19:42:01,Pismo,"100,416",100416
2025-04-02 19:42:02,Im Red IRL,"96,327",96327
2025-04-02 19:42:02,of Exiled,"84,854",84854
2025-04-02 19:42:07,Ku'ula,"70,649",70649
2025-04-02 19:42:07,Konvict,"60,855",60855
2025-04-02 19:42:09,JohnnyLesh,"43,896",43896
2025-04-02 19:42:10,Burtimus,"38,323",38323
2025-04-02 19:42:13,Rolandoxd,"27,937",27937
2025-04-02 19:42:15,Ned the Sailor,"23,249",23249
2025-04-02 19:42:16,Falleiros,"17,882",17882
2025-04-02 19:42:16,Osiride,"15,865",15865
2025-04-02 19:42:16,Amerigo Morata,"13,977",13977
2025-04-02 20:05:08,Angelica Shy,"1,466,817",1466817
2025-04-02 20:05:08,Malleah,"1,299,778",1299778
2025-04-02 20:05:08,Faye Webster,"1,293,633",1293633
2025-04-02 20:05:08,Breee,"1,279,009",1279009
2025-04-02 20:05:08,toge,"1,217,386",1217386
2025-04-02 20:05:08,Rileyyy,"1,160,175",1160175
2025-04-02 20:05:11,onacio,"1,114,931",1114931
2025-04-02 20:05:11,BuBu,"1,112,642",1112642
2025-04-02 20:05:11,Vladimir,"1,096,355",1096355
2025-04-02 20:05:11,Zapp Longwood,"1,075,032",1075032
2025-04-02 20:05:11,Bahlan Sarrola,"1,028,908",1028908
2025-04-02 20:05:11,Eyes,"958,781",958781
2025-04-02 20:05:11,icahn,"927,529",927529
2025-04-02 20:05:12,Captain Comp,"906,638",906638
2025-04-02 20:05:12,Jack-Sparrow,"903,782",903782
2025-04-02 20:05:12,a rage elemental,"887,101",887101
2025-04-02 20:05:12,Grogmar,"863,492",863492
2025-04-02 20:05:12,Spanky McGee,"844,506",844506
2025-04-02 20:05:12,BABA YUMRUKCU,"838,165",838165
2025-04-02 20:05:15,Veckna,"767,866",767866
2025-04-02 20:05:15,Elexis,"757,891",757891
2025-04-02 20:05:17,Passing Wind,"575,973",575973
2025-04-02 20:05:17,Checkthrust,"561,317",561317
2025-04-02 20:05:17,Riolic,"515,647",515647
2025-04-02 20:05:17,Rote Kampflieger,"499,653",499653
2025-04-02 20:05:18,PewPewDaSnooSnoo,"496,017",496017
2025-04-02 20:05:18,Novad,"475,729",475729
2025-04-02 20:05:18,Ldfv,"451,743",451743
2025-04-02 20:05:21,AtomicBoom,"435,642",435642
2025-04-02 20:05:21,Veio da Lancha,"434,189",434189
2025-04-02 20:05:21,Ziroxx,"432,152",432152
2025-04-02 20:05:21,Undead Magus,"421,109",421109
2025-04-02 20:05:21,Sonore,"392,113",392113
2025-04-02 20:05:21,Supra,"379,806",379806
2025-04-02 20:05:22,Lodnis,"364,785",364785
2025-04-02 20:05:22,Holy Homework,"359,707",359707
2025-04-02 20:05:22,One Bad Banana,"359,208",359208
2025-04-02 20:05:22,Suicide Messiah,"320,082",320082
2025-04-02 20:05:25,Big Man IronArms,"308,999",308999
2025-04-02 20:05:25,Danibro,"304,374",304374
2025-04-02 20:05:25,Dead Lich,"301,356",301356
2025-04-02 20:05:25,Perfidious,"293,553",293553
2025-04-02 20:05:25,SHANNON HOON,"291,914",291914
2025-04-02 20:05:28,Johanna,"249,573",249573
2025-04-02 20:05:28,Kazmyr,"235,835",235835
2025-04-02 20:05:31,Smo-ke,"218,019",218019
2025-04-02 20:05:32,Caul Shivers,"212,702",212702
2025-04-02 20:05:32,Sadahar,"206,963",206963
2025-04-02 20:05:32,dat niko,"204,135",204135
2025-04-02 20:05:32,Kektrocity,"192,638",192638
2025-04-02 20:05:35,Inbred Billy,"192,539",192539
2025-04-02 20:05:35,Dodgey Dave,"164,926",164926
2025-04-02 20:05:37,HeWomanes,"159,659",159659
2025-04-02 20:05:37,MethFoil,"154,521",154521
2025-04-02 20:05:37,Bartholomew Rob,"150,454",150454
2025-04-02 20:05:38,Holy,"149,029",149029
2025-04-02 20:05:41,Osiride,"133,018",133018
2025-04-02 20:05:41,Im Red IRL,"129,931",129931
2025-04-02 20:05:41,Stiggy X,"128,510",128510
2025-04-02 20:05:41,Wapahbh,"126,459",126459
2025-04-02 20:05:43,JohnnyLesh,"112,666",112666
2025-04-02 20:05:47,MrMercy-Ish,"96,677",96677
2025-04-02 20:05:47,Zachariasz,"90,015",90015
2025-04-02 20:05:48,Onikage,"72,181",72181
2025-04-02 20:05:51,Svingtor,"55,065",55065
2025-04-02 20:05:51,Youpi,"53,169",53169
2025-04-02 20:05:53,Captain Titanic,"50,536",50536
2025-04-02 20:05:55,a prevalia knght,"35,420",35420
2025-04-02 20:05:57,BigShow,"33,488",33488
2025-04-02 20:05:57,Bar'Bu,"31,077",31077
2025-04-02 20:05:57,Jacknabox,"28,660",28660
2025-04-02 20:06:00,Falleiros,"26,585",26585
2025-04-02 20:06:00,King Strife,"24,936",24936
2025-04-02 20:06:00,kitsuna,"22,976",22976
2025-04-02 20:06:01,Noisyboy,"19,866",19866
2025-04-02 20:06:01,Snuppa,"19,752",19752
2025-04-02 20:06:02,Vados,"15,648",15648
2025-04-02 20:06:02,Bogamdur,"14,129",14129
2025-04-02 21:05:05,Ladock,"6,857,377",6857377
2025-04-02 21:05:05,they,"2,817,631",2817631
2025-04-02 21:05:05,Edo,"2,581,879",2581879
2025-04-02 21:05:05,Sir Kiran,"2,037,214",2037214
2025-04-02 21:05:05,Entropy-,"1,736,783",1736783
2025-04-02 21:05:05,Fortunate,"1,723,439",1723439
2025-04-02 21:05:05,Vanquish,"1,682,944",1682944
2025-04-03 00:05:06,Ladock,"7,798,283",7798283
2025-04-03 00:05:06,Islander Aluvian,"2,395,390",2395390
2025-04-03 00:05:06,Entropy-,"2,198,747",2198747
2025-04-03 00:05:06,Sir Kiran,"2,046,868",2046868
2025-04-03 00:05:06,Fortunate,"2,032,004",2032004
2025-04-03 00:05:06,Vanquish,1.881251,1881251
2025-04-03 00:05:06,onacio,"1,479,606",1479606
2025-04-03 00:05:08,Malleah,"1458,398",1458398
2025-04-03 00:05:10,Eyes,"1,158,957",1158957
2025-04-03 00:05:10,Captain Comp,"1,140,727",1140727
2025-04-03 00:05:10,a rage elemental,"1,029,955",1029955
2025-04-03 00:05:11,Spanky McGee,"1,022,261",1022261
2025-04-03 00:05:11,Jack-Sparrow,"981,414",981414
2025-04-03 00:05:11,Khaj.ja,"954,961",954961
2025-04-03 00:05:11,icahn,"940,927",940927
2025-04-03 00:05:11,Grogmar,"923,839",923839
2025-04-03 00:05:11,Manifest-,"901,689",901689
2025-04-03 00:05:14,Riolic,"788,043",788043
2025-04-03 00:05:14,CooXaa,"753,743",753743
2025-04-03 00:05:15,Puggles,641417,641417
2025-04-03 00:05:15,Veio da Lancha,"639,185",639185
2025-04-03 00:05:15,Eva Angelina,"559,848",559848
2025-04-03 00:05:18,Jander’s Clone,"534,089",534089
2025-04-03 00:05:18,Gopnitsa,"527,529",527529
2025-04-03 00:05:18,its john,"492,286",492286
2025-04-03 00:05:18,Ibra,"490,930",490930
2025-04-03 00:05:20,Wapahbh,"456,953",456953
2025-04-03 00:05:23,Sonore,"414,981",414981
2025-04-03 00:05:23,Tyrok,"397,664",397664
2025-04-03 00:05:23,Deano's Chapel,"381,871",381871
2025-04-03 00:05:23,Exostingg,"374,183",374183
2025-04-03 00:05:23,SHANNON HOON,"365,721",365721
2025-04-03 00:05:24,Suicide Messiah,"347,776",347776
2025-04-03 00:05:24,Caul Shivers,"343,329",343329
2025-04-03 00:05:24,an undead pirate,"318,546",318546
2025-04-03 00:05:27,Big Man FishArms,"309,505",309505
2025-04-03 00:05:27,MethFoil,"309,466",309466
2025-04-03 00:05:27,Dralcon,"302,378",302378
2025-04-03 00:05:28,Lupinho,"301,514",301514
2025-04-03 00:05:28,Pkurass,"297,366",297366
2025-04-03 00:05:28,Budd Dwyer,"278,988",278988
2025-04-03 00:05:29,Lazzeri BR,"253,178",253178
2025-04-03 00:05:29,Captain Titanic,"248,274",248274
2025-04-03 00:05:29,someone you know,"247,879",247879
2025-04-03 00:05:36,Stiggy X,"181,278",181278
2025-04-03 00:05:36,Sandwich Baggie,"179,939",179939
2025-04-03 00:05:36,MrMercy-Ish,"165,473",165473
2025-04-03 00:05:38,kitsuna,"156,469",156469
2025-04-03 00:05:38,Mata,"155,026",155026
2025-04-03 00:05:38,Mayhem Mike,"154,524",154524
2025-04-03 00:05:41,A Wild Animal,"135,171",135171
2025-04-03 00:05:42,Im Red IRL,"134,389",134389
2025-04-03 00:05:45,Raiden.,"121,495",121495
2025-04-03 00:05:45,King Strife,"120,297",120297
2025-04-03 00:05:46,Valo,"98,585",98585
2025-04-03 00:05:46,Sailish,"97,905",97905
2025-04-03 00:05:48,Youpi,"88,406",88406
2025-04-03 00:05:48,Xu'rek,"80,202",80202
2025-04-03 00:05:50,Wilma Fingerdoo,"75,687",75687
2025-04-03 00:05:52,Bazak,"69,865",69865
2025-04-03 00:05:52,a salty dog,"68,602",68602
2025-04-03 00:05:52,Feneyboi,"63,646",63646
2025-04-03 00:05:52,NewPhoneWhoDis,"61,146",61146
2025-04-03 00:05:52,Georgie de Porge,"59,851",59851
2025-04-03 00:05:55,Bar'Bu,"53,103",53103
2025-04-03 00:05:55,Fart Cop,"48,155",48155
2025-04-03 00:05:55,Lev Arris,"46,057",46057
2025-04-03 00:06:00,Wonkastar,"21,590",21590
2025-04-03 00:06:03,Nefeltari Vivi,"16,391",16391
2025-04-03 00:06:03,Bruce Whalelis,"15,388",15388
2025-04-03 00:06:04,DrDyaus,"11,810",11810
2025-04-03 04:05:07,Edo,"2,889,688",2889688
2025-04-03 04:05:07,Sisa's boy,"2,885,694",2885694
2025-04-03 04:05:07,Entropy-,"2,735,802",2735802
2025-04-03 04:05:07,Islander Aluvian,"2,610,912",2610912
2025-04-03 04:05:07,Angelica Shy,"1,801,173",1801173
2025-04-03 04:05:08,Balthezar,"1,799,343",1799343
2025-04-03 04:05:08,Bin Laggin-,"1,766,440",1766440
2025-04-03 04:05:08,Crittrain,"1,673,856",1673856
2025-04-03 04:05:08,Rileyyy,"1,467,468",1467468
2025-04-03 04:05:08,Tortuga,"1,450,298",1450298
2025-04-03 04:05:08,Suicidal Monkey,"1,233,884",1233884
2025-04-03 04:05:09,Xerad,"1,221,079",1221079
2025-04-03 04:05:09,a rage elemental,"1,145,759",1145759
2025-04-03 04:05:09,Spanky McGee,"1,142,979",1142979
2025-04-03 04:05:09,Zapp Longwood,1137418,1137418
2025-04-03 04:05:09,Frelik Cabracan,"1,100,096",1100096
2025-04-03 04:05:12,icahn,"1,090,375",1090375
2025-04-03 04:05:12,Manifest-,"1,039,129",1039129
2025-04-03 04:05:12,Epikur,"979,294",979294
2025-04-03 04:05:12,Bapeth,"971,227",971227
2025-04-03 04:05:14,BABA YUMRUKCU,"882,931",882931
2025-04-03 04:05:14,Finn MacCool,"756,921",756921
2025-04-03 04:05:16,Sonore,"621,972",621972
2025-04-03 04:05:16,Wapahbh,"598,537",598537
2025-04-03 04:05:16,PewPewDaSnooSnoo,"579,495",579495
2025-04-03 04:05:18,Ldfv,"498,640",498640
2025-04-03 04:05:20,Captain Titanic,"469,848",469848
2025-04-03 04:05:20,Pkurass,"468,978",468978
2025-04-03 04:05:20,dat niko,"452,119",452119
2025-04-03 04:05:22,Anculas,"419,188",419188
2025-04-03 04:05:22,Dralcon,"411,454",411454
2025-04-03 04:05:22,Caul Shivers,"409,983",409983
2025-04-03 04:05:26,Sandwich Baggie,"322,717",322717
2025-04-03 04:05:29,Budha,"299,474",299474
2025-04-03 04:05:30,Mischarlilbelluc,"286,868",286868
2025-04-03 04:05:30,Senzek,"274,723",274723
2025-04-03 04:05:30,Grizwald Beergut,"262,715",262715
2025-04-03 04:05:31,Sailish,"254,072",254072
2025-04-03 04:05:31,Torlan,"237,401",237401
2025-04-03 04:05:38,Elladamerie,"172,167",172167
2025-04-03 04:05:38,King Strife,"164,121",164121
2025-04-03 04:05:43,Thomas Keller,"140,131",140131
2025-04-03 04:05:44,TePPoPuCT,"115,359",115359
2025-04-03 04:05:47,Georgie de Porge,"106,327",106327
2025-04-03 04:05:47,Yeahboy,"103,776",103776
2025-04-03 04:05:48,Slavic,"86,628",86628
2025-04-03 04:05:51,Optim,"85,413",85413
2025-04-03 04:05:51,Circles,"738,116",738116
2025-04-03 04:05:52,Steve N Seagal,"66,777",66777
2025-04-03 04:05:55,Booty Wizard,"54,190",54190
